tid,label,n_sectors_found,n_sectors_downloaded,sectors,total_size_mb,status,error,duration_s,downloaded_at
406855039,0,28,3,40;41;47,5.99,ok,,21.67,2026-05-04T21:11:49+00:00
173860688,0,0,0,,0.0,no_data,,3.17,2026-05-04T21:11:52+00:00
378355116,0,6,3,57;58;77,6.18,ok,,7.45,2026-05-04T21:11:59+00:00
449197624,0,0,0,,0.0,no_data,,4.42,2026-05-04T21:12:04+00:00
172871230,0,3,3,74;81;82,5.79,ok,,6.66,2026-05-04T21:12:10+00:00
220518305,0,3,3,28;29;30,5.76,ok,,8.17,2026-05-04T21:12:19+00:00
41422753,0,3,3,74;75;81,5.92,ok,,6.84,2026-05-04T21:12:25+00:00
232976128,1,9,3,14;15;21,5.87,ok,,10.42,2026-05-04T21:12:36+00:00
368435330,1,2,2,22;48,4.04,ok,,0.54,2026-05-04T21:12:36+00:00
69672493,0,1,1,71,1.9,ok,,2.57,2026-05-04T21:12:39+00:00
90850770,1,3,3,27;67;94,5.71,ok,,7.64,2026-05-04T21:12:47+00:00
262499797,0,11,3,61;62;63,5.68,ok,,7.3,2026-05-04T21:13:05+00:00
141631253,0,2,2,61;62,3.74,ok,,4.23,2026-05-04T21:13:09+00:00
320004517,1,4,3,13;27;67,5.89,ok,,10.55,2026-05-04T21:13:20+00:00
194736418,1,2,2,18;86,3.73,ok,,6.39,2026-05-04T21:13:27+00:00
405904232,0,9,3,41;54;55,5.85,ok,,7.76,2026-05-04T21:13:35+00:00
192790476,1,6,3,5;6;32,5.43,ok,,7.31,2026-05-04T21:13:42+00:00
300599466,0,20,3,27;28;29,5.55,ok,,7.1,2026-05-04T21:13:49+00:00
291555748,0,3,3,33;34;35,5.58,ok,,7.0,2026-05-04T21:13:56+00:00
347442932,0,1,1,88,2.03,ok,,2.51,2026-05-04T21:13:59+00:00
470852531,0,0,0,,0.0,no_data,,3.56,2026-05-04T21:14:02+00:00
142090065,0,11,3,19;20;25,5.64,ok,,6.04,2026-05-04T21:14:08+00:00
8260536,1,1,1,48,2.05,ok,,0.54,2026-05-04T21:14:09+00:00
97158538,0,2,2,33;34,3.75,ok,,4.14,2026-05-04T21:14:13+00:00
306547699,0,1,1,64,1.97,ok,,2.54,2026-05-04T21:14:15+00:00
312221462,0,6,3,43;44;45,5.43,ok,,6.72,2026-05-04T21:14:22+00:00
391903064,1,43,3,1;2;3,6.04,ok,,6.07,2026-05-04T21:14:28+00:00
91869778,0,2,2,71;72,3.76,ok,,4.39,2026-05-04T21:14:33+00:00
120269103,0,1,1,33,1.89,ok,,2.89,2026-05-04T21:14:35+00:00
130611752,0,1,1,61,1.86,ok,,2.37,2026-05-04T21:14:38+00:00
55452495,0,5,3,7;10;11,5.7,ok,,6.19,2026-05-04T21:14:44+00:00
234994474,1,4,3,1;28;68,5.9,ok,,6.06,2026-05-04T21:14:50+00:00
295599256,0,2,2,100;101,3.85,ok,,4.86,2026-05-04T21:14:55+00:00
428685938,0,1,1,63,1.94,ok,,2.46,2026-05-04T21:14:57+00:00
259172249,1,16,3,56;57;59,6.07,ok,,6.26,2026-05-04T21:15:04+00:00
461271719,0,3,3,11;37;64,5.81,ok,,6.61,2026-05-04T21:15:10+00:00
259129875,0,9,3,40;47;48,6.1,ok,,6.85,2026-05-04T21:15:18+00:00
268727719,0,2,2,84;85,3.75,ok,,5.05,2026-05-04T21:15:23+00:00
271581073,0,1,1,27,1.79,ok,,2.89,2026-05-04T21:15:26+00:00
370759867,0,1,1,85,1.87,ok,,3.01,2026-05-04T21:15:29+00:00
311183180,0,2,2,5;31,3.78,ok,,0.62,2026-05-04T21:15:29+00:00
175476629,0,0,0,,0.0,no_data,,2.4,2026-05-04T21:15:32+00:00
418959198,0,3,3,16;56;83,5.67,ok,,6.13,2026-05-04T21:15:38+00:00
258402425,0,3,3,40;53;80,5.83,ok,,5.93,2026-05-04T21:15:44+00:00
40055053,1,3,3,74;75;81,5.92,ok,,5.76,2026-05-04T21:15:50+00:00
272050287,0,6,3,57;58;77,6.18,ok,,5.81,2026-05-04T21:15:55+00:00
399956873,0,9,3,56;73;74,5.96,ok,,6.17,2026-05-04T21:16:02+00:00
1976308113,0,5,3,56;75;76,0.0,ok,,11.28,2026-05-04T21:16:13+00:00
200322593,1,6,3,4;5;6,5.42,ok,,6.7,2026-05-04T21:16:20+00:00
150428135,1,37,3,1;3;4,5.94,ok,,1.15,2026-05-04T21:16:21+00:00
177126182,0,1,1,33,1.89,ok,,3.5,2026-05-04T21:16:24+00:00
293853437,1,2,2,33;87,3.86,ok,,4.14,2026-05-04T21:16:28+00:00
308073360,1,3,3,45;46;48,5.88,ok,,7.26,2026-05-04T21:16:36+00:00
387664866,0,2,2,76;83,3.81,ok,,3.86,2026-05-04T21:16:40+00:00
303883880,0,1,1,64,1.97,ok,,2.6,2026-05-04T21:16:42+00:00
134396419,0,2,2,34;35,3.68,ok,,4.35,2026-05-04T21:16:46+00:00
147660201,0,3,3,9;10;36,5.61,ok,,5.98,2026-05-04T21:16:52+00:00
280212554,0,1,1,87,1.97,ok,,2.6,2026-05-04T21:16:55+00:00
277014266,0,6,3,41;55;75,5.96,ok,,6.23,2026-05-04T21:17:01+00:00
204650483,1,3,3,63;90;101,5.9,ok,,8.23,2026-05-04T21:17:10+00:00
141482386,0,12,3,27;28;29,5.55,ok,,6.14,2026-05-04T21:17:16+00:00
158555987,0,10,3,14;40;41,5.97,ok,,6.57,2026-05-04T21:17:22+00:00
349488688,1,3,3,25;52;79,5.65,ok,,6.07,2026-05-04T21:17:28+00:00
417931300,1,7,3,14;15;21,5.87,ok,,7.14,2026-05-04T21:17:35+00:00
362249359,1,8,3,9;10;11,5.75,ok,,6.21,2026-05-04T21:17:42+00:00
282498590,0,2,2,33;87,3.86,ok,,5.33,2026-05-04T21:17:47+00:00
200593988,0,3,3,6;71;72,5.36,ok,,6.84,2026-05-04T21:17:54+00:00
31114545,0,0,0,,0.0,no_data,,3.81,2026-05-04T21:17:58+00:00
187495621,0,0,0,,0.0,no_data,,2.48,2026-05-04T21:18:00+00:00
445254275,0,0,0,,0.0,no_data,,2.41,2026-05-04T21:18:03+00:00
269701147,1,28,3,15;16;17,5.54,ok,,0.75,2026-05-04T21:18:03+00:00
219379012,0,2,2,4;6,3.5,ok,,5.19,2026-05-04T21:18:08+00:00
31374837,1,4,3,5;6;32,5.43,ok,,0.73,2026-05-04T21:18:09+00:00
164173105,1,3,3,16;56;83,5.67,ok,,6.33,2026-05-04T21:18:16+00:00
449549170,0,5,3,64;65;100,5.94,ok,,6.28,2026-05-04T21:18:22+00:00
158916431,0,3,3,40;52;53,5.68,ok,,6.36,2026-05-04T21:18:28+00:00
100389539,1,2,2,87;88,4.0,ok,,6.91,2026-05-04T21:18:35+00:00
71854732,0,1,1,58,2.03,ok,,3.3,2026-05-04T21:18:38+00:00
164150539,0,1,1,56,2.04,ok,,3.23,2026-05-04T21:18:42+00:00
239332587,1,7,3,41;55;56,5.97,ok,,6.18,2026-05-04T21:18:48+00:00
219151731,0,0,0,,0.0,no_data,,10.71,2026-05-04T21:18:59+00:00
229650439,1,38,3,14;15;16,5.68,ok,,0.74,2026-05-04T21:18:59+00:00
15247229,0,1,1,41,1.94,ok,,3.12,2026-05-04T21:19:02+00:00
327210623,0,1,1,93,1.92,ok,,3.8,2026-05-04T21:19:06+00:00
396740648,1,2,2,19;20,3.76,ok,,4.41,2026-05-04T21:19:11+00:00
257060897,1,13,3,40;41;47,5.99,ok,,6.42,2026-05-04T21:19:17+00:00
197650870,0,5,3,56;57;76,6.12,ok,,7.15,2026-05-04T21:19:25+00:00
294283951,0,7,3,41;54;55,5.85,ok,,7.49,2026-05-04T21:19:32+00:00
2041563029,0,1,1,57,0.0,ok,,5.38,2026-05-04T21:19:38+00:00
1528696,1,3,3,5;32;98,7.99,ok,,6.32,2026-05-04T21:19:44+00:00
258801269,0,21,3,40;47;48,6.1,ok,,6.57,2026-05-04T21:19:51+00:00
400395395,0,2,2,89;90,4.15,ok,,4.59,2026-05-04T21:19:55+00:00
70899085,1,2,2,5;32,3.83,ok,,4.62,2026-05-04T21:20:00+00:00
367287018,0,6,3,52;58;59,5.75,ok,,6.11,2026-05-04T21:20:06+00:00
427761355,1,5,3,57;58;77,6.18,ok,,6.19,2026-05-04T21:20:12+00:00
123106490,0,2,2,61;62,3.74,ok,,21.56,2026-05-04T21:20:34+00:00
258796169,1,4,3,17;42;43,5.51,ok,,5.96,2026-05-04T21:20:40+00:00
269450900,0,2,2,13;67,4.11,ok,,4.3,2026-05-04T21:20:44+00:00
219824469,0,2,2,49;76,3.95,ok,,4.14,2026-05-04T21:20:48+00:00
418604868,1,2,2,55;82,3.88,ok,,8.27,2026-05-04T21:20:56+00:00
81231810,0,1,1,87,1.97,ok,,2.49,2026-05-04T21:20:59+00:00
325680697,0,2,2,4;31,3.76,ok,,4.18,2026-05-04T21:21:03+00:00
365712006,0,0,0,,0.0,no_data,,5.82,2026-05-04T21:21:09+00:00
83210867,0,0,0,,0.0,no_data,,4.37,2026-05-04T21:21:13+00:00
38686737,0,2,2,5;31,3.78,ok,,7.06,2026-05-04T21:21:20+00:00
282091493,0,0,0,,0.0,no_data,,4.58,2026-05-04T21:21:25+00:00
293954617,1,12,3,14;15;16,5.68,ok,,10.01,2026-05-04T21:21:35+00:00
150030205,1,44,3,1;2;3,6.04,ok,,2.26,2026-05-04T21:21:37+00:00
15827263,0,1,1,80,1.94,ok,,5.0,2026-05-04T21:21:42+00:00
364395234,1,29,3,9;10;11,5.75,ok,,9.5,2026-05-04T21:21:52+00:00
183120439,1,6,3,13;27;28,5.71,ok,,8.99,2026-05-04T21:22:01+00:00
219467837,0,3,3,60;74;75,5.86,ok,,8.55,2026-05-04T21:22:09+00:00
328081248,1,2,2,54;81,3.86,ok,,6.47,2026-05-04T21:22:16+00:00
275384718,0,1,1,37,1.85,ok,,4.21,2026-05-04T21:22:20+00:00
285666479,0,2,2,58;85,3.89,ok,,6.47,2026-05-04T21:22:26+00:00
130181866,1,6,3,20;44;45,5.54,ok,,2.22,2026-05-04T21:22:29+00:00
162802770,1,6,3,36;37;63,5.63,ok,,9.56,2026-05-04T21:22:40+00:00
110936761,0,1,1,81,1.95,ok,,4.44,2026-05-04T21:22:45+00:00
141412823,0,9,3,61;62;63,5.68,ok,,8.89,2026-05-04T21:22:54+00:00
86451883,0,6,3,54;55;74,5.86,ok,,9.28,2026-05-04T21:23:03+00:00
7548817,1,7,3,40;52;54,5.77,ok,,8.8,2026-05-04T21:23:12+00:00
172376068,0,0,0,,0.0,no_data,,3.67,2026-05-04T21:23:15+00:00
9837861,0,0,0,,0.0,no_data,,3.68,2026-05-04T21:23:19+00:00
233541860,0,29,3,14;15;16,5.68,ok,,7.72,2026-05-04T21:23:27+00:00
219239945,0,7,3,3;4;5,5.82,ok,,6.53,2026-05-04T21:23:33+00:00
419419534,0,1,1,61,1.86,ok,,2.66,2026-05-04T21:23:36+00:00
114103136,0,0,0,,0.0,no_data,,2.82,2026-05-04T21:23:39+00:00
237185205,0,6,3,40;41;53,5.83,ok,,6.45,2026-05-04T21:23:45+00:00
143350972,0,3,3,5;6;32,5.43,ok,,6.25,2026-05-04T21:23:51+00:00
191373021,0,0,0,,0.0,no_data,,1.93,2026-05-04T21:23:53+00:00
449050248,0,2,2,32;98,6.07,ok,,4.42,2026-05-04T21:23:58+00:00
268042363,0,2,2,61;62,3.74,ok,,4.7,2026-05-04T21:24:02+00:00
290302097,0,3,3,62;63;64,5.79,ok,,6.46,2026-05-04T21:24:09+00:00
65412605,1,5,3,33;34;61,5.61,ok,,7.79,2026-05-04T21:24:17+00:00
339733013,0,9,3,4;6;7,5.29,ok,,8.74,2026-05-04T21:24:25+00:00
278866211,0,25,3,1;2;3,6.04,ok,,9.56,2026-05-04T21:24:35+00:00
198616607,0,7,3,52;53;54,5.54,ok,,9.5,2026-05-04T21:24:45+00:00
404610583,0,2,2,56;83,3.86,ok,,6.86,2026-05-04T21:24:51+00:00
136848581,0,6,3,55;56;75,6.05,ok,,9.41,2026-05-04T21:25:01+00:00
40292751,1,2,2,74;81,3.9,ok,,7.06,2026-05-04T21:25:08+00:00
247873937,0,2,2,71;72,3.76,ok,,6.67,2026-05-04T21:25:15+00:00
224245334,1,3,3,29;69;96,5.68,ok,,12.77,2026-05-04T21:25:27+00:00
312122956,0,5,3,43;44;45,5.43,ok,,10.09,2026-05-04T21:25:37+00:00
157528286,0,1,1,61,1.86,ok,,4.36,2026-05-04T21:25:42+00:00
172464366,0,3,3,6;7;33,5.28,ok,,8.6,2026-05-04T21:25:50+00:00
371188886,1,7,3,36;37;38,5.64,ok,,2.18,2026-05-04T21:25:53+00:00
149601126,1,27,3,27;28;30,5.63,ok,,2.24,2026-05-04T21:25:55+00:00
449951606,0,0,0,,0.0,no_data,,3.7,2026-05-04T21:25:59+00:00
6653897,0,1,1,71,1.9,ok,,5.26,2026-05-04T21:26:04+00:00
33153766,0,4,3,9;35;36,5.52,ok,,8.7,2026-05-04T21:26:12+00:00
319783554,0,0,0,,0.0,no_data,,3.18,2026-05-04T21:26:16+00:00
306902029,0,2,2,71;72,3.76,ok,,6.32,2026-05-04T21:26:22+00:00
467281353,0,2,2,37;64,3.82,ok,,6.36,2026-05-04T21:26:28+00:00
237913194,1,6,3,28;29;68,5.78,ok,,8.26,2026-05-04T21:26:37+00:00
254113311,1,3,3,27;67;94,5.71,ok,,2.09,2026-05-04T21:26:39+00:00
466382581,1,2,2,55;82,3.88,ok,,6.31,2026-05-04T21:26:45+00:00
50618703,1,3,3,6;32;98,7.67,ok,,8.78,2026-05-04T21:26:54+00:00
279999655,0,1,1,34,1.85,ok,,4.05,2026-05-04T21:26:58+00:00
257527578,1,1,1,31,1.86,ok,,3.95,2026-05-04T21:27:02+00:00
462715015,0,1,1,80,1.94,ok,,4.09,2026-05-04T21:27:06+00:00
154716798,1,9,3,14;20;26,5.71,ok,,11.29,2026-05-04T21:27:26+00:00
49043968,1,4,3,63;90;100,5.92,ok,,6.16,2026-05-04T21:27:32+00:00
80275202,0,2,2,34;35,3.68,ok,,4.42,2026-05-04T21:27:36+00:00
138017750,0,3,3,18;58;85,5.68,ok,,5.99,2026-05-04T21:27:42+00:00
394050135,1,13,3,40;47;52,5.84,ok,,6.64,2026-05-04T21:27:49+00:00
397362481,1,5,3,63;64;90,5.95,ok,,0.68,2026-05-04T21:27:50+00:00
387079085,0,1,1,38,1.95,ok,,2.59,2026-05-04T21:27:52+00:00
380887434,1,3,3,42;43;70,5.54,ok,,6.32,2026-05-04T21:27:58+00:00
141663464,0,1,1,38,1.95,ok,,2.56,2026-05-04T21:28:01+00:00
470911286,0,3,3,58;78;85,5.22,ok,,5.65,2026-05-04T21:28:07+00:00
268532343,1,0,0,,0.0,no_data,,1.87,2026-05-04T21:28:09+00:00
131081852,0,4,3,10;37;64,5.75,ok,,6.06,2026-05-04T21:28:15+00:00
41227743,0,35,3,1;2;4,5.94,ok,,6.31,2026-05-04T21:28:21+00:00
300013921,0,42,3,1;2;3,6.04,ok,,6.39,2026-05-04T21:28:27+00:00
289580577,1,39,3,14;15;16,5.68,ok,,6.26,2026-05-04T21:28:34+00:00
5800958,0,0,0,,0.0,no_data,,4.61,2026-05-04T21:28:38+00:00
366074069,0,2,2,58;78,3.36,ok,,4.37,2026-05-04T21:28:43+00:00
269077474,0,0,0,,0.0,no_data,,5.31,2026-05-04T21:28:48+00:00
467783290,0,4,3,43;44;70,5.45,ok,,6.64,2026-05-04T21:28:54+00:00
145027461,0,1,1,34,1.85,ok,,2.58,2026-05-04T21:28:57+00:00
366622912,1,6,3,7;34;44,5.42,ok,,5.91,2026-05-04T21:29:03+00:00
164767175,1,3,3,3;30;97,7.96,ok,,0.72,2026-05-04T21:29:04+00:00
377165123,0,26,3,47;48;49,6.0,ok,,6.25,2026-05-04T21:29:10+00:00
260043723,0,34,3,1;2;3,6.04,ok,,22.87,2026-05-04T21:29:33+00:00
404456775,1,2,2,82;83,3.72,ok,,4.33,2026-05-04T21:29:37+00:00
358072664,0,1,1,89,2.11,ok,,2.58,2026-05-04T21:29:40+00:00
245509452,1,2,2,58;85,3.89,ok,,4.36,2026-05-04T21:29:44+00:00
441765914,1,41,3,14;15;16,5.68,ok,,6.15,2026-05-04T21:29:50+00:00
75878355,1,8,3,26;40;52,5.67,ok,,0.7,2026-05-04T21:29:51+00:00
201248411,1,8,3,1;2;28,5.89,ok,,5.96,2026-05-04T21:29:57+00:00
377290815,0,6,3,40;41;47,5.99,ok,,6.18,2026-05-04T21:30:03+00:00
58474992,0,2,2,43;44,3.59,ok,,4.36,2026-05-04T21:30:07+00:00
8967242,1,2,2,22;48,4.04,ok,,4.15,2026-05-04T21:30:12+00:00
410214986,1,7,3,1;27;28,5.67,ok,,6.12,2026-05-04T21:30:18+00:00
120896927,1,4,3,3;4;30,5.9,ok,,0.81,2026-05-04T21:30:19+00:00
461080504,0,2,2,36;37,3.69,ok,,4.28,2026-05-04T21:30:23+00:00
330468175,0,1,1,55,1.99,ok,,2.83,2026-05-04T21:30:26+00:00
59003115,0,6,3,5;42;43,5.6,ok,,5.9,2026-05-04T21:30:32+00:00
10552342,0,0,0,,0.0,no_data,,2.05,2026-05-04T21:30:34+00:00
189620016,0,2,2,62;89,3.99,ok,,4.27,2026-05-04T21:30:38+00:00
263003176,1,9,3,1;12;13,6.16,ok,,6.11,2026-05-04T21:30:44+00:00
333821572,0,1,1,34,1.85,ok,,2.55,2026-05-04T21:30:47+00:00
129881395,0,1,1,61,1.86,ok,,2.61,2026-05-04T21:30:49+00:00
393831507,1,1,1,49,1.96,ok,,2.51,2026-05-04T21:30:52+00:00
467179528,1,9,3,14;15;21,5.87,ok,,0.72,2026-05-04T21:30:52+00:00
172630205,0,1,1,87,1.97,ok,,2.56,2026-05-04T21:30:55+00:00
431156009,0,4,3,57;76;77,6.13,ok,,6.47,2026-05-04T21:31:01+00:00
159781361,1,5,3,23;24;50,5.82,ok,,6.07,2026-05-04T21:31:07+00:00
470171739,1,8,3,53;58;59,5.79,ok,,6.11,2026-05-04T21:31:14+00:00
294179389,0,6,3,55;75;76,5.99,ok,,5.97,2026-05-04T21:31:20+00:00
284450803,0,14,3,40;41;47,5.99,ok,,6.18,2026-05-04T21:31:26+00:00
339672028,1,26,3,6;7;9,5.24,ok,,6.52,2026-05-04T21:31:32+00:00
364408162,0,4,3,75;76;82,5.9,ok,,6.13,2026-05-04T21:31:38+00:00
384984325,1,3,3,18;58;85,5.68,ok,,0.78,2026-05-04T21:31:39+00:00
309402106,0,18,3,1;5;8,5.77,ok,,6.43,2026-05-04T21:31:46+00:00
202468443,0,3,3,75;76;77,6.06,ok,,5.97,2026-05-04T21:31:52+00:00
377420580,0,0,0,,0.0,no_data,,3.4,2026-05-04T21:31:56+00:00
41865539,0,0,0,,0.0,no_data,,1.92,2026-05-04T21:31:58+00:00
243333538,0,22,3,40;41;47,5.99,ok,,6.99,2026-05-04T21:32:05+00:00
288421619,1,1,1,82,1.89,ok,,2.5,2026-05-04T21:32:07+00:00
219041246,1,5,3,16;22;23,5.75,ok,,5.84,2026-05-04T21:32:13+00:00
391821647,0,12,3,1;2;3,6.04,ok,,6.05,2026-05-04T21:32:19+00:00
235678745,1,40,3,14;15;16,5.68,ok,,0.69,2026-05-04T21:32:20+00:00
39699648,1,2,2,21;47,3.98,ok,,4.37,2026-05-04T21:32:25+00:00
429295277,0,1,1,37,1.85,ok,,2.6,2026-05-04T21:32:27+00:00
412257781,0,2,2,87;88,4.0,ok,,4.63,2026-05-04T21:32:32+00:00
141227133,0,2,2,35;36,3.67,ok,,4.38,2026-05-04T21:32:36+00:00
279741379,1,15,3,1;2;3,6.04,ok,,0.77,2026-05-04T21:32:37+00:00
300871545,0,29,3,1;2;3,6.04,ok,,6.54,2026-05-04T21:32:44+00:00
387413037,0,1,1,52,1.79,ok,,2.6,2026-05-04T21:32:46+00:00
29191624,1,2,2,21;48,4.05,ok,,4.27,2026-05-04T21:32:51+00:00
348673213,0,1,1,18,1.79,ok,,2.43,2026-05-04T21:32:53+00:00
348054109,0,5,3,26;40;53,5.71,ok,,6.03,2026-05-04T21:32:59+00:00
151728428,0,1,1,92,1.95,ok,,2.52,2026-05-04T21:33:01+00:00
409794137,1,4,3,34;61;88,5.75,ok,,6.02,2026-05-04T21:33:08+00:00
280437559,1,1,1,34,1.85,ok,,2.49,2026-05-04T21:33:10+00:00
16187321,0,3,3,55;75;82,5.9,ok,,5.98,2026-05-04T21:33:16+00:00
39414571,1,1,1,87,1.97,ok,,2.54,2026-05-04T21:33:19+00:00
113553629,0,1,1,34,1.85,ok,,2.5,2026-05-04T21:33:21+00:00
459850897,0,6,3,37;63;64,5.77,ok,,6.36,2026-05-04T21:33:27+00:00
54044474,0,1,1,36,1.84,ok,,2.57,2026-05-04T21:33:30+00:00
445822015,0,2,2,9;36,3.69,ok,,4.11,2026-05-04T21:33:34+00:00
277634430,1,7,3,10;11;12,5.95,ok,,6.23,2026-05-04T21:33:40+00:00
406941612,1,8,3,12;13;39,6.16,ok,,6.17,2026-05-04T21:33:46+00:00
4426490,0,2,2,71;72,3.76,ok,,4.32,2026-05-04T21:33:51+00:00
259377017,1,7,3,3;4;5,5.82,ok,,0.67,2026-05-04T21:33:51+00:00
419411415,1,1,1,82,1.89,ok,,2.51,2026-05-04T21:33:54+00:00
267574918,1,23,3,14;15;19,5.71,ok,,6.25,2026-05-04T21:34:00+00:00
125894957,0,1,1,34,1.85,ok,,2.57,2026-05-04T21:34:03+00:00
68007716,1,1,1,88,2.03,ok,,2.64,2026-05-04T21:34:05+00:00
316916655,0,2,2,5;98,6.09,ok,,4.49,2026-05-04T21:34:10+00:00
232982558,1,43,3,14;15;16,5.68,ok,,6.37,2026-05-04T21:34:16+00:00
403224672,1,5,3,1;27;28,5.67,ok,,6.09,2026-05-04T21:34:22+00:00
230267547,0,2,2,52;53,3.62,ok,,4.4,2026-05-04T21:34:27+00:00
444977814,0,1,1,74,1.95,ok,,2.64,2026-05-04T21:34:30+00:00
156991337,0,3,3,6;7;33,5.28,ok,,6.06,2026-05-04T21:34:36+00:00
93594834,0,1,1,34,1.85,ok,,2.6,2026-05-04T21:34:39+00:00
394918211,1,5,3,38;39;65,6.03,ok,,10.43,2026-05-04T21:34:49+00:00
70887357,0,2,2,5;32,3.83,ok,,4.45,2026-05-04T21:34:54+00:00
386435344,0,5,3,8;34;61,5.52,ok,,6.08,2026-05-04T21:35:00+00:00
314338017,0,0,0,,0.0,no_data,,4.62,2026-05-04T21:35:04+00:00
346418409,0,4,0,,0.0,error,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.77,2026-05-04T21:35:05+00:00
39077574,0,1,1,48,2.05,ok,,3.35,2026-05-04T21:35:09+00:00
130191319,0,1,1,61,1.86,ok,,2.8,2026-05-04T21:35:11+00:00
159873822,1,7,3,16;23;24,5.7,ok,,6.31,2026-05-04T21:35:18+00:00
470709084,0,1,1,58,2.03,ok,,2.62,2026-05-04T21:35:20+00:00
443042089,0,4,3,63;64;89,6.02,ok,,6.34,2026-05-04T21:35:27+00:00
146261607,0,0,0,,0.0,no_data,,3.66,2026-05-04T21:35:30+00:00
237922465,1,11,3,28;29;30,5.76,ok,,6.31,2026-05-04T21:35:37+00:00
135083444,0,2,2,22;49,3.95,ok,,4.33,2026-05-04T21:35:41+00:00
423903685,0,2,2,82;83,3.72,ok,,4.56,2026-05-04T21:35:46+00:00
286561122,0,1,1,59,1.93,ok,,2.41,2026-05-04T21:35:48+00:00
37575651,0,3,3,8;35;99,5.66,ok,,5.78,2026-05-04T21:35:54+00:00
395393265,1,7,3,58;59;73,5.92,ok,,5.95,2026-05-04T21:36:00+00:00
456862677,1,4,3,42;43;57,5.78,ok,,6.28,2026-05-04T21:36:06+00:00
113295476,0,2,2,61;88,3.89,ok,,4.21,2026-05-04T21:36:10+00:00
243185500,1,5,3,17;42;43,5.51,ok,,0.77,2026-05-04T21:36:11+00:00
441738827,0,33,3,16;19;20,5.57,ok,,0.83,2026-05-04T21:36:12+00:00
165202476,1,1,1,97,3.96,ok,,2.87,2026-05-04T21:36:15+00:00
327017634,0,7,3,11;12;38,5.98,ok,,9.13,2026-05-04T21:36:24+00:00
128463355,0,1,1,34,1.85,ok,,4.75,2026-05-04T21:36:29+00:00
320411045,1,1,1,87,1.97,ok,,4.51,2026-05-04T21:36:33+00:00
49899799,0,2,2,4;31,3.76,ok,,7.19,2026-05-04T21:36:40+00:00
281979481,0,9,3,3;10;11,5.9,ok,,10.09,2026-05-04T21:36:50+00:00
294869729,0,12,3,27;28;29,5.55,ok,,9.81,2026-05-04T21:37:00+00:00
154872375,1,11,3,14;19;20,5.73,ok,,9.64,2026-05-04T21:37:10+00:00
36724087,1,5,3,9;35;62,5.56,ok,,2.42,2026-05-04T21:37:12+00:00
190271688,0,4,3,38;65;101,5.9,ok,,9.08,2026-05-04T21:37:21+00:00
365952328,0,1,1,93,1.92,ok,,4.47,2026-05-04T21:37:26+00:00
254629854,0,0,0,,0.0,no_data,,2.77,2026-05-04T21:37:29+00:00
52368076,1,7,3,1;2;28,5.89,ok,,2.66,2026-05-04T21:37:31+00:00
386297468,0,3,3,62;64;89,5.96,ok,,10.47,2026-05-04T21:37:42+00:00
231703293,0,0,0,,0.0,no_data,,16.42,2026-05-04T21:37:58+00:00
75208638,0,2,2,62;63,3.82,ok,,8.09,2026-05-04T21:38:06+00:00
77228304,0,5,3,4;5;31,5.68,ok,,9.53,2026-05-04T21:38:16+00:00
112037203,0,0,0,,0.0,no_data,,2.41,2026-05-04T21:38:21+00:00
31858844,0,2,2,13;27,3.86,ok,,7.96,2026-05-04T21:38:28+00:00
293075732,0,1,1,66,2.1,ok,,4.46,2026-05-04T21:38:33+00:00
350332997,0,11,3,11;13;27,5.85,ok,,9.19,2026-05-04T21:38:44+00:00
219766989,0,0,0,,0.0,no_data,,2.81,2026-05-04T21:38:47+00:00
66356824,0,2,2,29;69,3.8,ok,,7.07,2026-05-04T21:38:54+00:00
347011522,0,1,1,57,2.1,ok,,4.43,2026-05-04T21:38:59+00:00
447061717,1,7,3,9;10;36,5.61,ok,,9.09,2026-05-04T21:39:08+00:00
441739020,1,40,3,15;16;18,5.5,ok,,2.41,2026-05-04T21:39:10+00:00
284050395,0,1,1,78,1.33,ok,,4.41,2026-05-04T21:39:15+00:00
392681545,1,2,2,59;86,3.88,ok,,2.16,2026-05-04T21:39:17+00:00
342642208,1,2,2,40;53,3.89,ok,,6.75,2026-05-04T21:39:24+00:00
103633434,1,8,3,14;20;21,5.89,ok,,9.36,2026-05-04T21:39:33+00:00
408159788,0,2,2,5;32,3.83,ok,,6.58,2026-05-04T21:39:40+00:00
224297258,1,8,3,15;21;22,5.89,ok,,9.66,2026-05-04T21:39:49+00:00
376637093,1,6,3,57;58;77,6.18,ok,,9.63,2026-05-04T21:39:59+00:00
55650590,1,44,3,1;2;3,6.04,ok,,10.21,2026-05-04T21:40:09+00:00
1133072,0,3,3,8;34;35,5.49,ok,,9.06,2026-05-04T21:40:28+00:00
29960109,0,2,2,4;31,3.76,ok,,6.79,2026-05-04T21:40:35+00:00
176772671,0,4,3,35;62;89,5.81,ok,,9.07,2026-05-04T21:40:44+00:00
452810327,0,0,0,,0.0,no_data,,4.48,2026-05-04T21:40:48+00:00
242536549,0,1,1,38,1.95,ok,,5.42,2026-05-04T21:40:54+00:00
389238529,0,0,0,,0.0,no_data,,2.72,2026-05-04T21:40:56+00:00
387342052,1,3,3,71;72;87,5.73,ok,,9.39,2026-05-04T21:41:06+00:00
406443564,0,0,0,,0.0,no_data,,3.48,2026-05-04T21:41:09+00:00
