tid,label,sector_chosen,valid_fraction,n_points_raw,status,error,duration_s,processed_at
447061717,1,9,0.8931,18187,ok,,0.56,2026-05-05T05:00:55+00:00
441739020,1,15,0.9378,18757,ok,,0.49,2026-05-05T05:00:56+00:00
284050395,0,78,0.8565,13003,ok,,0.52,2026-05-05T05:00:57+00:00
392681545,1,59,0.8545,19029,ok,,0.53,2026-05-05T05:00:58+00:00
342642208,1,40,0.9661,20309,ok,,0.58,2026-05-05T05:00:58+00:00
103633434,1,14,0.9628,19337,ok,,0.53,2026-05-05T05:00:59+00:00
408159788,0,5,0.9197,18944,ok,,0.57,2026-05-05T05:00:59+00:00
224297258,1,21,0.9573,19694,ok,,0.59,2026-05-05T05:01:00+00:00
376637093,1,58,0.9711,19962,ok,,0.53,2026-05-05T05:01:01+00:00
55650590,1,2,0.9427,19737,ok,,0.55,2026-05-05T05:01:01+00:00
1133072,0,34,0.9287,18231,ok,,0.55,2026-05-05T05:01:03+00:00
29960109,0,31,0.8809,18314,ok,,0.58,2026-05-05T05:01:03+00:00
176772671,0,89,0.972,20745,ok,,0.57,2026-05-05T05:01:04+00:00
242536549,0,38,0.9498,19226,ok,,0.54,2026-05-05T05:01:04+00:00
387342052,1,72,0.7704,18292,ok,,0.54,2026-05-05T05:01:05+00:00
337274055,0,93,0.8255,18862,ok,,0.57,2026-05-05T05:01:06+00:00
337129672,0,70,0.8447,18339,ok,,0.53,2026-05-05T05:01:06+00:00
365781372,0,32,0.9194,18730,ok,,0.55,2026-05-05T05:01:07+00:00
307956396,0,75,0.8561,19947,ok,,0.55,2026-05-05T05:01:07+00:00
422653398,0,70,0.8382,18339,ok,,0.57,2026-05-05T05:01:08+00:00
363260203,0,37,0.9023,18249,ok,,0.52,2026-05-05T05:01:08+00:00
279947414,1,52,0.9521,17602,ok,,0.55,2026-05-05T05:01:09+00:00
303055194,0,82,0.8363,18619,ok,,0.57,2026-05-05T05:01:09+00:00
438490744,0,6,0.9471,15678,ok,,0.61,2026-05-05T05:01:10+00:00
333736132,1,63,0.8956,19107,ok,,0.61,2026-05-05T05:01:11+00:00
166184428,1,38,0.9474,19226,ok,,0.54,2026-05-05T05:01:11+00:00
461662295,0,20,0.9398,18954,ok,,0.59,2026-05-05T05:01:12+00:00
303364023,0,9,0.8835,18187,ok,,0.6,2026-05-05T05:01:12+00:00
401604346,1,94,0.8185,18620,ok,,0.58,2026-05-05T05:01:13+00:00
86005116,0,82,0.9748,18619,ok,,0.55,2026-05-05T05:01:13+00:00
161450762,0,55,0.6736,19562,ok,,0.51,2026-05-05T05:01:14+00:00
354285962,0,79,0.9761,19542,ok,,0.58,2026-05-05T05:01:15+00:00
178162579,1,87,0.7992,19370,ok,,0.52,2026-05-05T05:01:15+00:00
306996324,1,63,0.9681,19107,ok,,0.57,2026-05-05T05:01:16+00:00
251848941,1,2,0.9427,19737,ok,,0.55,2026-05-05T05:01:18+00:00
157698565,1,33,0.9383,18609,ok,,0.55,2026-05-05T05:01:19+00:00
158551257,0,40,0.9661,20309,ok,,0.53,2026-05-05T05:01:19+00:00
310483807,0,37,0.9023,18249,ok,,0.52,2026-05-05T05:01:20+00:00
334911765,0,38,0.9629,19226,ok,,0.51,2026-05-05T05:01:20+00:00
300812741,1,27,0.8148,17546,ok,,0.66,2026-05-05T05:01:22+00:00
461591646,1,52,0.9521,17602,ok,,0.84,2026-05-05T05:01:22+00:00
302814895,0,74,0.8758,19232,ok,,0.69,2026-05-05T05:01:23+00:00
356919658,0,24,0.9646,19074,ok,,0.62,2026-05-05T05:01:24+00:00
327011842,0,58,0.965,19962,ok,,0.73,2026-05-05T05:01:24+00:00
365639282,0,6,0.9411,15678,ok,,0.61,2026-05-05T05:01:25+00:00
321668398,1,26,0.9619,17909,ok,,0.73,2026-05-05T05:01:26+00:00
446616059,0,81,0.8647,19174,ok,,0.55,2026-05-05T05:01:26+00:00
388076005,0,24,0.9245,19074,ok,,0.57,2026-05-05T05:01:27+00:00
201186294,1,18,0.8178,17554,ok,,0.63,2026-05-05T05:01:28+00:00
160390955,1,56,0.9768,20079,ok,,0.61,2026-05-05T05:01:28+00:00
259233660,1,14,0.9628,19337,ok,,0.57,2026-05-05T05:01:29+00:00
429414530,0,55,0.9654,19562,ok,,0.57,2026-05-05T05:01:29+00:00
146846569,0,9,0.8728,18187,ok,,0.65,2026-05-05T05:01:30+00:00
170849515,1,32,0.9415,18730,ok,,0.7,2026-05-05T05:01:31+00:00
150151262,1,6,0.9412,15678,ok,,0.76,2026-05-05T05:01:33+00:00
274599700,0,25,0.9491,18489,ok,,0.71,2026-05-05T05:01:34+00:00
304950588,0,64,0.976,19385,ok,,0.62,2026-05-05T05:01:34+00:00
407126408,1,65,0.9767,20085,ok,,0.64,2026-05-05T05:01:35+00:00
288144647,1,84,0.8913,18545,ok,,0.72,2026-05-05T05:01:36+00:00
142276270,1,21,0.9647,19694,ok,,0.74,2026-05-05T05:01:39+00:00
267561446,0,55,0.9654,19562,ok,,0.72,2026-05-05T05:01:39+00:00
144043410,0,34,0.9277,18231,ok,,0.74,2026-05-05T05:01:40+00:00
289539327,0,40,0.9661,20309,ok,,0.69,2026-05-05T05:01:41+00:00
395773226,0,52,0.9521,17602,ok,,0.77,2026-05-05T05:01:41+00:00
189013222,0,32,0.9405,18730,ok,,0.71,2026-05-05T05:01:42+00:00
434718964,0,58,0.9602,19962,ok,,0.73,2026-05-05T05:01:43+00:00
133654092,0,34,0.9318,18231,ok,,0.7,2026-05-05T05:01:44+00:00
417705690,0,24,0.9646,19074,ok,,0.78,2026-05-05T05:01:44+00:00
27491137,1,16,0.8718,17765,ok,,0.67,2026-05-05T05:01:46+00:00
260128333,1,6,0.932,15678,ok,,0.64,2026-05-05T05:01:47+00:00
148233571,0,88,0.8978,20000,ok,,0.71,2026-05-05T05:01:48+00:00
304142124,1,63,0.9734,19107,ok,,0.68,2026-05-05T05:01:49+00:00
229510866,1,24,0.9646,19074,ok,,0.62,2026-05-05T05:01:49+00:00
377144784,0,58,0.9595,19962,ok,,0.65,2026-05-05T05:01:50+00:00
405484221,0,44,0.8977,17466,ok,,0.69,2026-05-05T05:01:50+00:00
232679662,0,40,0.9661,20309,ok,,0.62,2026-05-05T05:01:52+00:00
373785851,0,52,0.7191,17602,ok,,0.65,2026-05-05T05:01:53+00:00
53593457,0,33,0.9355,18609,ok,,0.68,2026-05-05T05:01:54+00:00
106402532,1,63,0.9734,19107,ok,,0.6,2026-05-05T05:01:54+00:00
201177276,1,29,0.7875,18864,ok,,0.7,2026-05-05T05:01:55+00:00
229770036,0,14,0.9628,19337,ok,,0.63,2026-05-05T05:01:56+00:00
108939482,0,61,0.8633,18312,ok,,0.58,2026-05-05T05:01:56+00:00
193708920,0,55,0.9654,19562,ok,,0.65,2026-05-05T05:01:57+00:00
430677414,0,56,0.9768,20079,ok,,23.74,2026-05-05T05:02:21+00:00
299876474,0,93,0.8366,18862,ok,,0.87,2026-05-05T05:02:22+00:00
425997655,1,2,0.9427,19737,ok,,0.67,2026-05-05T05:02:28+00:00
160045097,1,14,0.9628,19337,ok,,0.61,2026-05-05T05:02:29+00:00
445586472,0,34,0.9295,18231,ok,,0.62,2026-05-05T05:02:30+00:00
155114483,0,83,0.9651,17967,ok,,0.69,2026-05-05T05:02:30+00:00
246965431,1,58,0.9428,19962,ok,,0.61,2026-05-05T05:02:31+00:00
372596796,0,90,0.93,20105,ok,,0.72,2026-05-05T05:02:32+00:00
182943944,0,34,0.9308,18231,ok,,0.71,2026-05-05T05:02:32+00:00
172370679,1,41,0.9494,19149,ok,,0.58,2026-05-05T05:02:33+00:00
27844066,0,54,0.9491,18890,ok,,0.61,2026-05-05T05:02:33+00:00
206541859,1,28,0.8413,18182,ok,,0.65,2026-05-05T05:02:34+00:00
377064495,1,45,0.9047,18089,ok,,0.64,2026-05-05T05:02:37+00:00
114103134,0,61,0.8522,18312,ok,,0.68,2026-05-05T05:02:37+00:00
139285832,1,95,0.844,18167,ok,,0.69,2026-05-05T05:02:38+00:00
268914377,0,34,0.9294,18231,ok,,0.7,2026-05-05T05:02:39+00:00
267484653,0,54,0.9491,18890,ok,,0.67,2026-05-05T05:02:39+00:00
237929468,1,64,0.976,19385,ok,,0.71,2026-05-05T05:02:40+00:00
198356533,1,14,0.9628,19337,ok,,0.78,2026-05-05T05:02:41+00:00
52548453,0,33,0.9383,18609,ok,,0.65,2026-05-05T05:02:42+00:00
265077027,0,34,0.9273,18231,ok,,0.64,2026-05-05T05:02:42+00:00
11561667,1,62,0.8437,18517,ok,,0.73,2026-05-05T05:02:43+00:00
259701242,0,5,0.9189,18944,ok,,0.72,2026-05-05T05:02:44+00:00
59859387,0,33,0.9383,18609,ok,,0.73,2026-05-05T05:02:44+00:00
360630575,1,38,0.9629,19226,ok,,0.62,2026-05-05T05:02:46+00:00
426077080,0,39,0.9632,20126,ok,,0.7,2026-05-05T05:02:46+00:00
101929303,0,74,0.9772,19232,ok,,0.72,2026-05-05T05:02:47+00:00
77031413,0,69,0.8122,18569,ok,,0.73,2026-05-05T05:02:48+00:00
400786146,0,64,0.976,19385,ok,,0.71,2026-05-05T05:02:49+00:00
106224626,0,74,0.9772,19232,ok,,0.71,2026-05-05T05:02:49+00:00
363761216,0,52,0.8106,17602,ok,,0.65,2026-05-05T05:02:50+00:00
285048486,1,20,0.9398,18954,ok,,0.71,2026-05-05T05:02:51+00:00
270841724,0,36,0.8923,18066,ok,,0.72,2026-05-05T05:02:51+00:00
356868487,0,40,0.9661,20309,ok,,0.69,2026-05-05T05:02:52+00:00
161156159,0,37,0.8751,18249,ok,,0.69,2026-05-05T05:02:53+00:00
326347927,0,81,0.6779,19174,ok,,0.63,2026-05-05T05:02:53+00:00
142087638,0,7,0.917,17612,ok,,0.65,2026-05-05T05:02:55+00:00
20178111,0,33,0.9383,18609,ok,,0.71,2026-05-05T05:02:55+00:00
439456714,1,30,0.8112,19687,ok,,0.76,2026-05-05T05:02:56+00:00
5109298,0,33,0.9352,18609,ok,,0.7,2026-05-05T05:02:57+00:00
287256467,1,26,0.9619,17909,ok,,0.73,2026-05-05T05:02:58+00:00
268334473,1,25,0.9491,18489,ok,,0.75,2026-05-05T05:02:58+00:00
137284119,0,55,0.9654,19562,ok,,0.62,2026-05-05T05:02:59+00:00
102713734,1,59,0.8556,19029,ok,,0.73,2026-05-05T05:03:00+00:00
49967354,0,40,0.9661,20309,ok,,0.67,2026-05-05T05:03:00+00:00
193628179,0,79,0.9378,19542,ok,,0.7,2026-05-05T05:03:01+00:00
200723869,1,30,0.8588,19687,ok,,0.74,2026-05-05T05:03:02+00:00
230127302,1,14,0.9233,19337,ok,,0.68,2026-05-05T05:03:05+00:00
91555165,1,31,0.9099,18314,ok,,0.85,2026-05-05T05:03:06+00:00
420112589,1,14,0.9628,19337,ok,,0.7,2026-05-05T05:03:07+00:00
179582003,1,2,0.9427,19737,ok,,0.63,2026-05-05T05:03:07+00:00
412259468,0,88,0.9551,20000,ok,,0.63,2026-05-05T05:03:08+00:00
407394748,0,58,0.9769,19962,ok,,0.66,2026-05-05T05:03:09+00:00
259389219,0,32,0.9366,18730,ok,,0.68,2026-05-05T05:03:09+00:00
306263608,1,43,0.8225,17804,ok,,0.78,2026-05-05T05:03:11+00:00
413248763,1,62,0.8725,18517,ok,,0.78,2026-05-05T05:03:12+00:00
354944123,1,27,0.9569,17546,ok,,0.78,2026-05-05T05:03:13+00:00
126606859,1,82,0.9748,18619,ok,,0.8,2026-05-05T05:03:14+00:00
1965256662,0,-1,0.0,0,no_fits,,0.63,2026-05-05T05:03:15+00:00
210337597,0,14,0.659,19337,ok,,0.65,2026-05-05T05:03:15+00:00
257605131,1,31,0.9152,18314,ok,,0.73,2026-05-05T05:03:17+00:00
53427308,0,47,0.8275,19544,ok,,0.66,2026-05-05T05:03:18+00:00
374200604,0,45,0.8643,18089,ok,,0.92,2026-05-05T05:03:19+00:00
112395568,0,27,0.9431,17546,ok,,0.71,2026-05-05T05:03:20+00:00
176984236,0,7,0.9246,17612,ok,,0.68,2026-05-05T05:03:20+00:00
357536526,0,38,0.9629,19226,ok,,0.75,2026-05-05T05:03:21+00:00
441546821,1,64,0.976,19385,ok,,0.68,2026-05-05T05:03:22+00:00
426017070,0,27,0.9569,17546,ok,,0.67,2026-05-05T05:03:22+00:00
279177746,0,56,0.9768,20079,ok,,0.75,2026-05-05T05:03:23+00:00
148659924,0,34,0.924,18231,ok,,0.71,2026-05-05T05:03:24+00:00
339591840,0,54,0.9375,18890,ok,,0.75,2026-05-05T05:03:25+00:00
260271203,0,1,0.9265,20076,ok,,0.74,2026-05-05T05:03:25+00:00
260647166,1,37,0.8767,18249,ok,,0.62,2026-05-05T05:03:28+00:00
339250695,0,59,0.8552,19029,ok,,0.58,2026-05-05T05:03:28+00:00
375225453,0,36,0.8557,18066,ok,,0.57,2026-05-05T05:03:29+00:00
273774284,0,75,0.9766,19947,ok,,0.62,2026-05-05T05:03:30+00:00
53498154,1,22,0.7953,19579,ok,,0.73,2026-05-05T05:03:32+00:00
9830791,0,73,0.6178,19337,ok,,0.71,2026-05-05T05:03:33+00:00
198008005,1,31,0.9145,18314,ok,,0.65,2026-05-05T05:03:33+00:00
141205978,1,48,0.7557,20202,ok,,0.61,2026-05-05T05:03:34+00:00
349095149,1,1,0.9265,20076,ok,,0.67,2026-05-05T05:03:35+00:00
354151219,0,58,0.9112,19962,ok,,0.62,2026-05-05T05:03:35+00:00
467651916,1,44,0.8977,17466,ok,,0.85,2026-05-05T05:03:36+00:00
27064468,1,45,0.9128,18089,ok,,0.56,2026-05-05T05:03:37+00:00
232982938,1,24,0.9646,19074,ok,,0.61,2026-05-05T05:03:38+00:00
326732851,0,78,0.9752,13003,ok,,0.59,2026-05-05T05:03:39+00:00
198153540,1,22,0.8902,19579,ok,,0.68,2026-05-05T05:03:40+00:00
64531556,0,41,0.957,19149,ok,,0.75,2026-05-05T05:03:41+00:00
153951307,1,21,0.9578,19694,ok,,0.76,2026-05-05T05:03:42+00:00
104195270,0,58,0.9647,19962,ok,,0.66,2026-05-05T05:03:43+00:00
308425348,0,64,0.976,19385,ok,,0.7,2026-05-05T05:03:44+00:00
42883782,1,81,0.7235,19174,ok,,0.74,2026-05-05T05:03:45+00:00
219852882,1,14,0.9628,19337,ok,,0.82,2026-05-05T05:03:47+00:00
7624182,0,31,0.9152,18314,ok,,0.75,2026-05-05T05:03:47+00:00
161032923,1,13,0.8484,20479,ok,,0.65,2026-05-05T05:03:48+00:00
441334829,0,62,0.9113,18517,ok,,0.73,2026-05-05T05:03:49+00:00
359271092,1,9,0.8897,18187,ok,,0.71,2026-05-05T05:03:50+00:00
219388773,0,6,0.9405,15678,ok,,0.73,2026-05-05T05:03:50+00:00
305048087,1,2,0.9427,19737,ok,,0.93,2026-05-05T05:03:51+00:00
376682699,0,78,0.9752,13003,ok,,0.62,2026-05-05T05:03:52+00:00
457939414,0,90,0.9588,20105,ok,,0.81,2026-05-05T05:03:53+00:00
147977348,1,33,0.9383,18609,ok,,0.69,2026-05-05T05:03:53+00:00
461538935,0,53,0.9623,17992,ok,,0.66,2026-05-05T05:03:54+00:00
172518755,1,45,0.8907,18089,ok,,0.73,2026-05-05T05:03:55+00:00
243641947,1,64,0.976,19385,ok,,0.7,2026-05-05T05:03:55+00:00
50365310,0,34,0.9285,18231,ok,,1.0,2026-05-05T05:03:56+00:00
428787891,1,52,0.9521,17602,ok,,0.62,2026-05-05T05:03:57+00:00
253030300,0,60,0.6918,18494,ok,,0.7,2026-05-05T05:03:58+00:00
176778112,0,31,0.9099,18314,ok,,0.72,2026-05-05T05:03:58+00:00
357501308,1,24,0.9646,19074,ok,,0.73,2026-05-05T05:03:59+00:00
269892793,0,58,0.9769,19962,ok,,0.86,2026-05-05T05:04:00+00:00
130924120,1,64,0.899,19385,ok,,0.58,2026-05-05T05:04:01+00:00
375199523,0,81,0.6742,19174,ok,,0.66,2026-05-05T05:04:01+00:00
224418572,0,80,0.6105,19047,ok,,0.87,2026-05-05T05:04:02+00:00
188989177,0,32,0.9405,18730,ok,,0.88,2026-05-05T05:04:03+00:00
67926921,0,47,0.8477,19544,ok,,0.6,2026-05-05T05:04:04+00:00
7904580,0,61,0.8424,18312,ok,,0.73,2026-05-05T05:04:04+00:00
318022259,1,20,0.8793,18954,ok,,0.78,2026-05-05T05:04:07+00:00
74197917,0,63,0.9734,19107,ok,,0.77,2026-05-05T05:04:07+00:00
294090620,0,34,0.9283,18231,ok,,0.81,2026-05-05T05:04:08+00:00
103865797,0,78,0.6346,13003,ok,,0.72,2026-05-05T05:04:09+00:00
207084429,0,2,0.9427,19737,ok,,0.77,2026-05-05T05:04:10+00:00
345996087,0,83,0.9651,17967,ok,,0.7,2026-05-05T05:04:10+00:00
92359850,0,4,0.8019,18684,ok,,0.69,2026-05-05T05:04:11+00:00
194795551,1,92,0.8347,19207,ok,,0.7,2026-05-05T05:04:12+00:00
317548889,1,33,0.9383,18609,ok,,0.76,2026-05-05T05:04:13+00:00
398912927,0,70,0.8064,18339,ok,,0.75,2026-05-05T05:04:13+00:00
33692729,1,33,0.9383,18609,ok,,0.83,2026-05-05T05:04:14+00:00
399444057,0,52,0.9264,17602,ok,,0.8,2026-05-05T05:04:15+00:00
230001847,1,40,0.9661,20309,ok,,0.8,2026-05-05T05:04:16+00:00
277871306,0,45,0.8708,18089,ok,,0.85,2026-05-05T05:04:17+00:00
333657795,1,70,0.8503,18339,ok,,0.76,2026-05-05T05:04:17+00:00
354594208,0,57,0.8688,20712,ok,,0.67,2026-05-05T05:04:18+00:00
89759617,0,55,0.9654,19562,ok,,0.69,2026-05-05T05:04:19+00:00
299798795,1,27,0.9212,17546,ok,,0.73,2026-05-05T05:04:20+00:00
129319156,0,38,0.9629,19226,ok,,0.65,2026-05-05T05:04:21+00:00
31697707,0,94,0.8137,18620,ok,,0.81,2026-05-05T05:04:22+00:00
262781201,0,72,0.7315,18292,ok,,0.84,2026-05-05T05:04:23+00:00
407146538,0,65,0.9767,20085,ok,,0.79,2026-05-05T05:04:23+00:00
271893367,1,9,0.8567,18187,ok,,0.68,2026-05-05T05:04:24+00:00
279212407,0,52,0.9521,17602,ok,,0.75,2026-05-05T05:04:25+00:00
308050066,0,9,0.8531,18187,ok,,0.91,2026-05-05T05:04:26+00:00
229384040,0,33,0.9377,18609,ok,,0.65,2026-05-05T05:04:26+00:00
350044062,0,72,0.8125,18292,ok,,0.68,2026-05-05T05:04:27+00:00
278726770,0,89,0.9775,20745,ok,,0.92,2026-05-05T05:04:28+00:00
